firm_id,year,province,asset,type,area,staff,industry,age,profit,revenue,wage
000425.SZ,2013,32,49096743162,1,1,15206,11,20,70088791.55,26994743025,624.26
000422.SZ,2013,42,35354889045,1,4,3567,48,20,69772510,19279979584,159.4
000420.SZ,2013,22,3998605647,1,2,3775,48,25,164673563.8,1394982704,18.2
000419.SZ,2013,43,3814944615,1,4,4784,23,17,505594447.6,4263940213,112
000417.SZ,2013,34,7517705625,1,3,8396,23,17,922122524.4,9910007069,119.86
000416.SZ,2013,37,935331083.3,0,1,53,19,34,675018487.3,482258450.4,236.22
000415.SZ,2013,65,57125361000,0,4,179,6,20,549971974.6,6376492000,181.67
000408.SZ,2013,63,576770489.5,0,4,96,48,17,905519989.7,192608548.5,31.39
000404.SZ,2013,36,6365417145,1,3,5983,11,17,144397445.4,6710000404,159.49
000402.SZ,2013,11,76070576433,1,1,2621,17,17,128698454,19882571993,700
000401.SZ,2013,13,43094221421,1,1,18066,49,19,70704580.24,15710734473,194.87
000338.SZ,2013,37,78521808732,1,1,40151,11,11,113201922.1,58311713430,487.61
000301.SZ,2013,32,3666707311,0,1,625,48,15,110309051.5,1027001034,306.36
000157.SZ,2013,43,89537157720,0,4,31707,11,14,191360489.5,38541775254,630
000156.SZ,2013,33,5084532540,1,1,3802,22,19,492696240.2,1801184781,275.22
000155.SZ,2013,51,2933449291,1,4,4696,14,16,544715030.3,1810919882,46.87
000151.SZ,2013,11,2489911873,1,1,256,6,14,563872731,1555117336,165.96
000090.SZ,2013,44,9791523331,1,1,2232,13,20,724356680.3,4513914440,274.22
000089.SZ,2013,44,11861319705,1,1,4592,5,15,96825123.56,2546432154,192.5
000088.SZ,2013,44,5587084672,1,1,529,2,16,158382832.3,307695495.8,138.58
000069.SZ,2013,44,87878764490,1,1,21425,17,16,38796955.47,28156382087,411.06
000065.SZ,2013,11,3982520674,1,1,260,13,27,-68972403.14,2958256941,264.23
000048.SZ,2013,44,1330565567,0,1,1412,56,34,-384540028.4,1565306163,216.3
000046.SZ,2013,11,40738039058,0,1,3058,18,24,56780714.18,5937506859,862.52
000042.SZ,2013,44,7998173392,0,1,1123,17,29,-224179922.3,2212983840,203.78
000039.SZ,2013,44,72605972000,0,1,58243,11,33,29086176.84,57874411000,1675.3
000036.SZ,2013,44,4195887408,0,1,529,17,24,-260207366.2,192607974.6,121
000035.SZ,2013,32,10441933.09,0,1,14,10,29,201374608.1,40922834.9,31.35
000034.SZ,2013,44,378211289.9,0,1,1095,38,31,163575668.9,533058587.9,148
000031.SZ,2013,44,40602717174,1,1,2442,17,20,262833335.9,10178640141,358.59
000030.SZ,2013,22,7110347412,1,2,5,30,25,315575250.1,5227802390,199.07
000029.SZ,2013,44,4215099297,1,1,1777,17,27,371191836.3,2116482685,175.38
000026.SZ,2013,44,3558702591,1,1,5017,25,23,398349916.5,3103496962,506.5
000025.SZ,2013,44,700998151.9,1,1,578,31,27,277623012.6,486729308.2,172.91
000023.SZ,2013,44,1344913500,0,1,1284,49,29,20178983.66,1069538387,104.54
000019.SZ,2013,44,1336638587,1,1,712,58,32,-486941742.3,438318662.3,179.87
000017.SZ,2013,44,151511429.9,0,1,79,29,29,39727152.18,271111736.1,152.29
000014.SZ,2013,44,1892715842,1,1,173,17,26,251146925.9,563950315.7,195.01
000012.SZ,2013,44,15078866777,0,1,11373,49,29,229265087.2,7733796114,265.93
000011.SZ,2013,44,3873252714,1,1,2750,17,30,143708502.4,1619227228,249.66
000010.SZ,2013,44,1027789609,0,1,420,13,24,200439520.8,362384421.8,110
000009.SZ,2013,44,13611801388,0,1,5642,8,23,192043054.2,4155024014,340.95
000008.SZ,2013,11,626625950.7,1,1,1685,11,24,64133699.95,304448210.7,57.2
000006.SZ,2013,44,9968160025,1,1,290,17,24,3868617.93,4610855024,266.95
000002.SZ,2013,44,4.79E+11,0,1,31019,17,29,316459.8,1.35E+11,3.22E+03
000001.SZ,2013,44,1.89E+12,0,1,25754,20,26,35917619.57,52189000000,2250.56
603997.SH,2014,33,1069044980,0,1,2165,30,11,208408928.9,1017916608,160.54
603993.SH,2014,41,28054876372,0,4,8427,51,15,32252802.17,6662382123,839.9
603969.SH,2014,12,1255783226,0,1,860,46,16,297421431.6,1982688217,35.82
603889.SH,2014,33,1649843185,0,1,2162,27,19,-352792973.6,1532377196,301.67
603788.SH,2014,33,556100840.7,0,1,781,30,15,843359907.2,579370199.4,81.05
603699.SH,2014,32,4075949002,0,1,3500,11,12,20346508301,2734278823,503.41
603698.SH,2014,11,2648811866,1,1,613,11,7,48822131.47,1235878648,240.06
603678.SH,2014,35,995930502.8,0,1,564,38,7,27904698.12,890935412.7,157.44
603611.SH,2014,33,916339976.5,0,1,1726,11,14,2358839437,1205889476,109.65
603609.SH,2014,21,3655588228,0,2,3782,56,11,2024047971,9139450171,79.96
603601.SH,2014,50,257281752.1,0,4,613,48,7,5315812245,213426025.9,81.17
603588.SH,2014,11,3002397079,0,1,612,10,22,311491231.3,776512641.8,191.58
603558.SH,2014,33,800882042.4,0,1,2637,27,21,-479290687.4,644850551.5,108.3
603518.SH,2014,32,1373755149,0,1,2970,27,11,449925758.8,847178472.2,197.7
603399.SH,2014,21,2444617015,0,2,681,51,11,85153811.29,2284239161,41.9
603328.SH,2014,44,4783884294,0,1,8174,38,14,1645964503,2628320883,272.05
603308.SH,2014,34,4439227490,0,3,3331,11,8,321914481.9,1376366150,134
603306.SH,2014,35,1121255949,0,1,805,30,12,381476239.5,531122158.1,278.63
603199.SH,2014,34,911554971.4,1,3,1552,32,14,485762772.5,410738513.7,59.26
603188.SH,2014,32,3425590617,0,1,3630,48,8,74936330.64,2313554758,161.34
603169.SH,2014,62,6084766768,1,4,3032,11,13,106667803.4,1447361430,88.95
603167.SH,2014,37,3542617797,1,1,1221,4,16,215021151.9,1117355334,400.75
603166.SH,2014,45,2935529687,0,4,2635,30,14,17533917.19,1201556235,275.07
603128.SH,2014,31,3106906080,1,1,2489,3,30,-158404634.2,7966930995,689
603126.SH,2014,12,3066492811,1,1,956,10,16,-34638838.74,1521463375,109
603111.SH,2014,32,1829022016,0,1,1263,11,14,40998676.7,1308923788,431.3
603100.SH,2014,50,3993006177,1,4,4944,11,15,-57561344.46,3346260134,179.92
603099.SH,2014,22,835040842.2,1,2,601,32,4,-194780210.6,292899915.4,66.5
603088.SH,2014,33,589376098.3,0,1,492,11,12,105103560.7,231871729.1,144.54
603077.SH,2014,51,9132188066,0,4,2723,47,12,90090525.05,2185698572,110.82
603018.SH,2014,32,3056701016,0,1,1763,6,9,6116070280,1260879688,619.31
603017.SH,2014,32,1045304929,0,1,802,13,19,5434240012,539700231.2,319.32
603012.SH,2014,31,2051587146,0,1,1044,11,11,2578867263,1368124701,224.27
603011.SH,2014,34,952378561.7,0,3,1067,11,17,2993754244,449840431,93.73
603010.SH,2014,33,682268847.8,0,1,415,48,14,3223395693,746942300.8,173.02
603009.SH,2014,31,926460558.6,0,1,1029,30,12,3669039535,634446370.2,167
603006.SH,2014,31,735846018.4,0,1,715,30,11,3998608179,527836432.8,180
603003.SH,2014,31,1706344773,0,1,270,35,17,4477489639,5278808985,198.52
603002.SH,2014,44,1450167321,0,1,236,48,19,5024106893,1216256763,239.88
603001.SH,2014,33,4738972758,0,1,7786,27,13,4201406991,2965300755,74.86
603000.SH,2014,11,3515547103,1,1,2469,39,9,2930036755,1584059382,245.4
601999.SH,2014,21,2802046950,1,2,1557,22,8,-18998369.71,1496265197,116
601998.SH,2014,11,4.14E+12,1,1,46701,20,27,-69523973.14,1.25E+11,8.97E+02
601996.SH,2014,45,2032836672,0,4,1091,52,14,-21805357.45,1199474213,195
601992.SH,2014,11,1.16E+11,1,1,28790,49,9,-271373856.7,41241473854,226.74
601989.SH,2014,11,2.07E+11,1,1,50319,11,6,2035476989,60972048816,213.5
601988.SH,2014,11,1.53E+13,1,1,302758,20,31,4119167656,4.56E+11,7.92E+02
601975.SH,2014,32,8404845969,1,1,3169,4,21,13223312116,5202122616,148.4
601969.SH,2014,46,6112480240,0,4,4407,46,7,18051237379,1768011155,185
601963.SH,2014,50,2.75E+11,0,4,3307,20,18,50690527.33,7469181007,188.6
601958.SH,2014,61,16170760864,1,4,5105,51,7,61344180.13,8526371829,93.93
601939.SH,2014,11,1.67E+13,1,1,364051,20,10,23046495.42,5.70E+11,3.14E+02
601933.SH,2014,35,15479570844,0,1,57561,58,13,36625274.38,36726802955,298.22
601929.SH,2014,22,9360820278,1,2,6641,22,13,-96033457.72,2049804116,280.8
601928.SH,2014,32,16863848092,1,1,7163,22,29,33717687.61,9618235544,183.6
601919.SH,2014,12,1.49E+11,1,1,39397,4,7,1749283677,64374456246,507.26
601901.SH,2014,43,86923857305,1,4,4320,21,20,3580536985,4899699230,744.94
601890.SH,2014,32,3800458508,0,1,2241,11,14,6903043150,1528029810,68.4
601888.SH,2014,11,14700790200,1,1,11386,32,6,8818274975,19935938241,227.94
601880.SH,2014,21,27844050860,1,2,6589,5,9,22546196287,7942456229,260.97
601872.SH,2014,31,28138043145,1,1,129,4,10,240836818.6,2602150349,326.7
601866.SH,2014,31,53541150888,1,1,8851,4,10,-277159107.7,36233482180,212.58
601818.SH,2014,11,2.74E+12,1,1,37527,20,22,1690364758,78531000000,466.84
601811.SH,2014,51,9046005605,1,4,8539,22,9,1422489142,5415704309,175.55
601808.SH,2014,12,86874307141,1,1,13830,34,13,1435258174,33720185311,270.76
601801.SH,2014,34,7208146403,1,3,4563,22,24,131052444.3,5744678576,168.47
601800.SH,2014,11,6.30E+11,1,1,100874,13,8,209139068.5,3.67E+11,3.58E+02
601799.SH,2014,32,3160635115,0,1,2478,30,14,35501911.52,2016023653,311
601798.SH,2014,62,2824920691,1,4,1577,34,13,216408331.5,864670985.8,142.04
601789.SH,2014,33,10368674225,1,1,3210,13,10,296220672,13644421864,155.24
601788.SH,2014,31,1.15E+11,1,1,6719,21,18,372278753.7,6601422930,1080.82
601766.SH,2014,11,1.51E+11,1,1,86509,11,7,392044583.5,1.20E+11,2.78E+02
601718.SH,2014,11,20753655346,1,1,37649,27,8,445942620.1,22241228833,192.36
601717.SH,2014,41,12192215155,1,4,5653,30,12,536702091.5,6124456872,285.47
601688.SH,2014,32,2.72E+11,1,1,6539,21,23,-33418133.78,12062303844,1082.46
601678.SH,2014,37,7040929517,0,1,2730,47,16,629889671.5,4888811075,67.73
601669.SH,2014,11,2.87E+11,1,1,124164,13,5,871724427.3,1.67E+11,1.06E+02
601668.SH,2014,11,9.19E+11,1,1,216824,13,7,1110372618,8.00E+11,2.38E+02
601636.SH,2014,43,9307132784,0,4,5438,49,9,909022408,3716619607,183.44
601618.SH,2014,11,3.26E+11,1,1,111576,13,6,777426840.3,2.16E+11,1.45E+02
601608.SH,2014,41,19831941524,1,4,8687,11,6,543594679.5,5286294883,215.9
601599.SH,2014,33,3275992345,0,1,3977,27,12,70254825.78,2233142925,230.88
601598.SH,2014,11,32933642000,1,1,28302,3,12,-8854048.11,47613770000,335.3
601588.SH,2014,11,37683583920,1,1,4987,17,16,-43746915.58,6233622611,154.08
601566.SH,2014,35,5131525071,0,1,6994,27,10,84957352.18,2067819142,209.71
601555.SH,2014,32,57461111013,1,1,1921,21,21,175947144.5,3240982528,648
601518.SH,2014,22,5122777846,1,2,857,5,4,200657045.8,604155053.3,181.5
601515.SH,2014,44,4128088132,0,1,1419,6,31,433409848.4,2002045778,153.55
601399.SH,2014,51,15245683367,1,4,11563,11,13,52027830.34,3906898502,97.55
601398.SH,2014,11,2.06E+13,1,1,442706,20,29,-111305659.8,6.59E+11,3.07E+02
601390.SH,2014,11,6.83E+11,1,1,286758,13,7,-86769945.2,6.10E+11,2.82E+02
601388.SH,2014,32,3810907307,0,1,1487,51,13,112832039.1,4313953663,142.47
601377.SH,2014,35,73487540376,1,1,3405,21,14,443848366.2,5609064896,1104
601375.SH,2014,41,28269242333,1,4,2113,21,12,620143315.9,1808216779,278.7
601369.SH,2014,61,14410566234,1,4,2711,11,15,1345651244,4860782204,252.41
601339.SH,2014,33,10200970355,0,1,15212,27,10,380232305.1,4620636727,191.1
601328.SH,2014,31,6.27E+12,1,1,94403,20,27,186621187.4,1.77E+11,4.98E+02
601326.SH,2014,13,28136778727,1,1,13262,5,6,260235728.3,7223102706,260.19
601288.SH,2014,11,1.60E+13,1,1,478778,20,28,222556653.2,5.21E+11,3.03E+02
601233.SH,2014,33,13756965203,0,1,15136,48,15,289282558.6,25094916647,115.66
601226.SH,2014,11,8744919866,1,1,2086,13,6,101896249.4,6216167729,317.34
601216.SH,2014,15,12244027155,0,1,3661,47,11,-11908.01,4783804311,115.55
601208.SH,2014,51,2971781992,0,4,1778,48,20,147064509.8,1437011891,101.5
601188.SH,2014,23,4142059443,1,2,711,5,4,632657773.7,493157962.4,117.54
601186.SH,2014,11,6.17E+11,1,1,246736,13,7,922775973.4,5.92E+11,2.85E+02
601177.SH,2014,33,3920796292,1,1,3509,11,17,886499202.8,1765645453,119.83
601169.SH,2014,11,1.52E+12,1,1,9428,20,18,1016265873,36878000000,1464.08
601166.SH,2014,35,4.41E+12,1,1,48271,20,26,1106489703,1.25E+11,9.64E+02
601118.SH,2014,46,12267763116,1,4,74316,48,9,1961891277,11198671739,157.41
601117.SH,2014,11,81400323075,1,1,45541,13,6,2542441511,69255686473,179.34
601116.SH,2014,33,2847772135,0,1,7547,58,19,3097326023,4444191755,317.17
601107.SH,2014,51,28799138740,1,4,4321,5,17,6357787287,8300355829,99.03
601100.SH,2014,32,4059411320,0,1,2076,11,9,190330792,1093289088,132.61
601099.SH,2014,53,14189769318,0,4,958,21,10,223576348.9,1359158679,448.87
601098.SH,2014,43,15140249439,1,4,15172,22,6,265605080.1,9038761069,249.39
601077.SH,2014,50,6.18E+11,1,4,15443,20,6,497673015.8,19710028000,92.8
601058.SH,2014,37,13867955512,0,1,5916,30,12,1103049819,11128234903,269.5
601038.SH,2014,41,12355694646,1,4,13564,11,16,1066014632,8929316051,243.61
601028.SH,2014,37,3992055705,0,1,1444,6,15,1297433414,2589664633,119
601018.SH,2014,33,44908614000,1,1,9849,5,6,453516494.5,13415207000,198.66
601010.SH,2014,32,6813184091,0,1,5123,23,19,428637365.7,7795172186,84
601009.SH,2014,32,5.73E+11,1,1,4583,20,18,161105862.4,15991534000,760.16
601008.SH,2014,32,6485395261,1,1,4654,5,13,431366480.6,1529371072,90
601007.SH,2014,32,3227694490,1,1,1379,32,12,216682516.6,612738650.8,165.5
601005.SH,2014,50,47152433000,0,4,12489,46,17,-291700554.6,12245057000,67.82
601003.SH,2014,45,25000073964,1,4,9398,46,14,452755540.4,35618580769,191.4
601002.SH,2014,33,4011365419,0,1,3000,11,19,244562214.2,3008101238,222
601000.SH,2014,13,15247257949,1,1,3154,5,11,548035691.2,5126627132,243.82
600999.SH,2014,44,1.93E+11,1,1,7361,21,21,-2679833855,11002468275,1694.54
600992.SH,2014,52,2055586440,1,4,5115,46,14,728827.49,1848199107,74.94
600987.SH,2014,33,3842900165,0,1,7806,27,16,51377289.24,3184223307,152.07
600986.SH,2014,33,4641347607,0,1,534,22,21,-4416381.56,1115439347,40.25
600984.SH,2014,61,1026016422,1,4,1016,11,13,-64520562.24,283204434.6,48
600981.SH,2014,32,4935623875,1,1,1027,6,22,-10380426.97,9232034008,192.8
600980.SH,2014,11,310044453.6,1,1,496,51,14,-17854702.58,228061783,79.5
600975.SH,2014,43,1286463625,1,4,1325,56,13,27669403.86,1302493866,119.4
600970.SH,2014,32,25101725970,1,1,10369,13,13,-774724724.9,22864772438,244.24
600966.SH,2014,37,12815086798,0,1,6088,52,20,-333449159,6981163657,77.84
600963.SH,2014,43,16608045888,1,4,5345,52,14,-1283332823,6582527008,89.86
600962.SH,2014,11,2238092431,1,1,1962,55,23,-172637384,877605229.7,126.86
600960.SH,2014,37,2980682933,1,1,3634,30,15,113073902,1178802510,92.66
600897.SH,2014,35,3791182724,1,1,2673,5,11,292063297.3,1352503696,150.01
600895.SH,2014,31,17697786201,1,1,119,17,18,435715807.7,3002212758,264
600894.SH,2014,44,7079830320,1,1,2295,11,26,715835061.2,4541664539,240.05
600892.SH,2014,44,158391593.3,0,1,24,39,21,935934163.3,73998683.53,60.11
600889.SH,2014,32,2926163843,1,1,3192,48,22,1123102081,1771780508,112
600883.SH,2014,53,685635404.9,0,4,112,49,24,2575836110,14844251.44,86.12
600881.SH,2014,22,53412054911,1,2,24659,49,21,273199557.3,14455361045,324.23
600880.SH,2014,51,4843172543,1,4,4222,22,48,482301242.8,1624068284,309.48
600874.SH,2014,12,10859482000,1,1,1475,10,21,646311392.5,1828079000,203.32
600873.SH,2014,54,20601673245,0,4,10106,55,19,700215139.8,9864967362,260
600871.SH,2014,11,81295708000,1,1,8010,34,20,533750282.3,94481041000,89.66
600865.SH,2014,33,1860422539,0,1,490,23,22,11960935.52,1051799183,220.41
600864.SH,2014,23,7522682274,1,2,3258,21,20,21278454.53,1191345206,368.38
600861.SH,2014,11,4476543256,1,1,1097,23,22,40837758.15,2219170986,29.5
600860.SH,2014,11,2507883350,1,1,3162,11,21,73040510.61,1806333093,218.88
600859.SH,2014,11,13749373402,1,1,12096,23,21,62642838.67,18277104928,400.08
600858.SH,2014,37,13031787926,1,1,11637,23,21,76763578.18,13818033784,126.34
600857.SH,2014,33,758248515.7,0,1,256,23,20,-98699806.69,1180308849,453.14
600853.SH,2014,23,6842468033,1,2,4844,13,21,-386075458.6,5569583665,34.52
600848.SH,2014,31,1718655713,1,1,1466,17,20,12623541.53,1034290276,125
600846.SH,2014,31,6681326192,1,1,1744,13,21,52561318.59,4122856277,185.3
600844.SH,2014,32,3267312512,1,1,1532,47,20,56775220.2,1027002309,108.49
600843.SH,2014,31,2732574497,0,1,625,11,20,1672661652,1971244834,119
600841.SH,2014,31,5369956249,1,1,2115,11,21,2730518082,2776888017,266.92
600838.SH,2014,31,998006195.4,1,1,363,23,21,3613939381,109779470.8,79.66
600837.SH,2014,31,3.53E+11,1,1,7459,21,21,4260909118,17978474435,945.79
600836.SH,2014,31,3129753290,0,1,2081,6,20,4145313564,1984741255,174
600835.SH,2014,31,29769094700,1,1,3916,11,20,2815012927,20778933221,168.28
600831.SH,2014,61,5118353578,1,4,5857,22,18,5650527176,2298132690,199.56
600830.SH,2014,33,3076773301,1,1,442,18,16,16959302815,1091324247,356.9
600828.SH,2014,51,2309509895,0,4,1767,23,21,16084981799,2066717897,226.21
600827.SH,2014,31,44036808519,1,1,7618,58,20,12296960751,51164199968,194.54
600825.SH,2014,31,5831954866,1,1,2153,22,22,11824928382,1789013936,180.31
600824.SH,2014,31,2697537931,1,1,1156,23,21,31796987.76,3084175966,145.04
600823.SH,2014,31,58900514435,0,1,2393,17,22,5226473.67,12700954265,590
600822.SH,2014,31,8642447473,1,1,1726,6,20,-64306688.77,69626032992,160.71
600821.SH,2014,12,1919971270,1,1,713,14,17,-63982818.22,611775317.8,62.02
600820.SH,2014,31,58814439540,1,1,8885,13,21,-145750432.7,25421811447,192.9
600819.SH,2014,31,7959314889,1,1,2184,49,21,-136051473.6,2864912952,461
600818.SH,2014,31,737335532,0,1,1871,29,19,159468645.3,662712151.6,69.8
600817.SH,2014,41,494069006.4,0,4,31,11,22,859345132.3,31020949.45,40.1
600815.SH,2014,35,11039278675,1,1,4923,11,17,912518569.8,4559520398,112
600814.SH,2014,33,4540095705,1,1,814,23,22,718654632.8,6054679420,178.93
600811.SH,2014,23,19866507693,0,2,754,56,25,849780320.6,5755568065,154
600810.SH,2014,41,7915032695,1,4,6322,48,17,1162595314,9542723617,119
600808.SH,2014,34,68511174810,1,3,41220,46,21,1823809413,59820938286,204.69
600807.SH,2014,37,3639609911,0,1,334,17,21,487326756.1,846431643.9,178.7
600805.SH,2014,32,10706767981,1,1,3894,8,23,-2946356103,2282756684,187.94
600802.SH,2014,35,5402736476,1,1,2287,49,21,-6736581.42,2061836155,158.44
600801.SH,2014,42,26056706397,0,4,13574,49,21,-7429248103,15996149247,924.6
600800.SH,2014,12,766790194.3,1,1,1388,47,35,562591562.8,153091832.7,44.85
600798.SH,2014,33,6398397127,1,1,829,4,17,561055951.8,1089583904,129.56
600796.SH,2014,33,1105103954,1,1,628,48,21,1111222240,398086530.7,126.05
600794.SH,2014,32,3114545566,1,1,387,3,20,1282425824,758284112.2,137.5
600793.SH,2014,51,3055031375,1,4,1394,52,18,528036174.9,10625808.97,61
600791.SH,2014,11,5972386052,1,1,154,17,17,311890580,1892328338,137.64
600787.SH,2014,12,12638761794,1,1,6606,3,17,183287521.2,21454827127,152.2
600785.SH,2014,64,3958353611,0,4,7225,23,17,-48014006.58,6817544649,212.78
600784.SH,2014,37,5362514721,1,1,2907,8,21,-412973987.5,3436994919,139.01
600783.SH,2014,37,5058278989,1,1,848,21,21,-187283229.6,234834678.7,168.38
600782.SH,2014,36,30495369434,1,3,21515,46,11,-41808549.77,32370294029,205.1
600778.SH,2014,65,7845126328,0,4,4951,23,21,52157962.07,8276540557,177.17
600773.SH,2014,54,10845060727,1,4,58,17,18,350322054.3,1049190175,208.13
600761.SH,2014,34,5496278947,1,3,6128,11,21,-95980829.28,6700950444,140.84
600757.SH,2014,42,7174482725,1,4,4618,22,18,27325389.16,4686820559,198.43
600755.SH,2014,35,34442014407,1,1,3598,6,18,76811572.92,55287894887,356.13
600754.SH,2014,31,11362507115,1,1,10621,32,20,23691942.93,2913104839,230
600753.SH,2014,35,229651956.3,0,1,32,6,18,12633923.68,12124127.43,28
600751.SH,2014,12,12572194043,0,1,873,38,18,-62926182.27,423622957.1,56
600749.SH,2014,54,1336514605,0,4,1011,32,18,-53110017,160017643.6,63
600748.SH,2014,31,18747716465,1,1,4556,17,18,-99731124.63,3803102103,160.2
600746.SH,2014,32,559097746.8,1,1,845,47,18,-87155919.31,656089575.4,59.21
600743.SH,2014,11,20452342011,1,1,376,17,22,-68375758.95,6759836400,1565.39
600742.SH,2014,22,6502767851,1,2,5814,30,21,-21167524.97,11273375890,164.6
600741.SH,2014,31,63241573546,1,1,8655,30,22,20002113.99,73972592347,441.43
600739.SH,2014,21,20281372072,1,2,5191,6,21,-148850603.4,9238557842,313
600738.SH,2014,62,1882870877,0,4,1060,23,18,130305499,1214852556,182.26
600737.SH,2014,65,14389468221,1,4,6096,56,21,62395288.1,8939385762,234.68
600736.SH,2014,32,21254858710,1,1,1161,17,20,-220682884.3,3574585599,151.78
600735.SH,2014,37,910546428.9,0,1,2429,53,21,-1106623854,1342383920,72.75
600731.SH,2014,43,1675264905,1,4,2203,48,20,-1310103976,1136397579,109.77
600730.SH,2014,11,2718049750,1,1,189,33,22,2857796.15,1108033475,196
600729.SH,2014,50,11727734426,1,4,23726,23,22,3607245307,30140059759,232.28
600727.SH,2014,37,1361234171,1,1,906,47,18,3191166868,529147630.8,67.62
600724.SH,2014,33,18709638794,1,1,2230,49,21,2380160295,5286919051,192
600722.SH,2014,13,3330996760,1,1,2422,47,18,1667012668,1407825412,93.78
600720.SH,2014,62,10837474198,1,4,6498,49,18,1588585800,6146974408,198.4
600717.SH,2014,12,33655823631,1,1,8306,5,32,2045502730,25528298818,176.24
600716.SH,2014,32,8443377029,1,1,121,17,18,9849658,1829380093,136.18
600715.SH,2014,21,167980647.4,1,2,35,22,21,924901.36,10616185.33,121.1
600714.SH,2014,63,1291247260,1,4,677,47,18,40733562.78,427014306.8,114
600712.SH,2014,45,2079284588,1,4,1451,23,18,42883868.6,2497480916,84.11
600710.SH,2014,32,2603948033,1,1,1315,6,18,19604269.41,1164932284,98
