firm_id,year,province_id,asset,type,area,staff,industry,age,revenue,wage,province,total,rice_proportion,rice_to_wheat_ratio,wheat_proportion,ln_y,ln_k,ln_l,ln_a,tfp_cd,tfp_ces
002539.SZ,2018,51,10372124477.0,0,4,11018,48,23,7868298403.0,122.82,四川省,9615.32,0.19489730970992125,2.9511811023622045,0.06604044379178228,22.786107662910627,23.062387705804188,9.307285578032662,0.10379963411116044,1.1093781511059706,10.857508437946782
002538.SZ,2018,34,4889125588.0,0,3,3014,48,21,3126808597.0,108.83,安徽省,8771.11,0.2901297555269515,0.884869221728457,0.3278786835417638,21.863278703762983,22.31027930808372,8.01102337918644,0.15784227256960648,1.170981484240551,10.13995749462911
002537.SZ,2018,37,9433590650.0,0,1,3576,30,14,5011239085.0,196.64,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,22.334949043819343,22.96754262994063,8.182000136293405,0.17633931042883333,1.1928427339711032,9.235029695650024
002536.SZ,2018,41,3723596455.0,0,4,3558,30,17,2820569125.0,116.0,河南省,14783.35,0.04196680725275394,0.10808819045793878,0.3882645002655014,21.760204518909934,22.037955827170492,8.17695386822578,0.14393767825934933,1.1548121363797585,11.058992209267826
002534.SZ,2018,33,8339570641.0,0,1,1825,10,63,3571856750.0,250.7,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.99635139557307,22.844277570097343,7.509335266016592,0.18948178871597854,1.2086231132102216,8.268729389678143
002529.SZ,2018,36,1921534634.0,0,3,841,11,15,240572061.0,134.26,江西省,5555.81,0.6184876732645644,235.0341997264022,0.0026314794782398964,19.298530232567636,21.37638999226679,6.734591659972948,-1.3326478015050895,0.26377790429714515,2.1179432191508867
002527.SZ,2018,31,6636972925.0,0,1,2367,11,23,3514994626.0,266.42,上海市,282.27,0.3669536259609594,4.853795688847235,0.07560137457044674,21.980303833331625,22.615921811698534,7.769378609513984,0.1978620540451157,1.218794254487596,9.314550107265012
002526.SZ,2018,37,3174718626.0,0,1,1740,11,19,1874122634.0,113.81,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,21.35140645832273,21.878484843631647,7.461640392208575,0.12568051215051224,1.1339198367957037,9.569906772259914
002523.SZ,2018,43,3610058988.0,1,4,1442,11,19,1406078148.0,165.18,湖南省,8111.09,0.494261560406801,171.6916488222698,0.0028787746159887268,21.064070210582592,22.006989949323906,7.273786317844895,-0.1581142316124442,0.8537522509017739,6.704198984686694
002522.SZ,2018,33,3108565672.0,0,1,827,48,17,1048780337.0,225.89,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,20.770893742144956,21.85742725803889,6.717804695023691,-0.13285519431955706,0.875591873606257,6.274675344118247
002521.SZ,2018,37,4359617287.0,0,1,1904,52,17,3679092256.0,136.64,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,22.025931889134093,22.195650112243612,7.55171221535131,0.578374553557703,1.78313767908391,14.28189729937758
002520.SZ,2018,33,5740691076.0,0,1,749,11,18,1968875616.0,106.18,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.40072846345515,22.470845436546487,6.618738983517219,0.18173524381575845,1.199296630643605,7.313141004349774
002519.SZ,2018,32,3621115761.0,0,1,2458,9,18,1519303288.0,347.68,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.141517703566198,22.010048036564392,7.80710329012598,-0.30452142719130393,0.737476226021129,6.532459620281961
002517.SZ,2018,35,6110139817.0,0,1,1142,39,18,2283757177.0,1288.64,福建省,1577.31,0.3928270282950086,3261.1052631578946,0.00012045824853706627,21.54908780828976,22.53321549317415,7.040536390215956,0.11820760622302551,1.1254777432981673,7.437367513538049
002516.SZ,2018,32,4338364443.0,0,1,2413,27,18,1766626502.0,205.78,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.29233763386096,22.190763257578872,7.7886260656250315,-0.2510324587775834,0.7779971183136909,6.583032067273369
002514.SZ,2018,32,1871605307.0,0,1,1325,11,17,807119529.3,248.79,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,20.508982330879572,21.3500623524941,7.1891677384203225,-0.29618415410644605,0.7436504691221455,6.661255634695828
002513.SZ,2018,32,3526869987.0,0,1,2026,48,28,1481392134.0,122.44,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.116248113687323,21.98367662531506,7.613818684808629,-0.23397967358098715,0.7913779016109265,6.748979426872874
002511.SZ,2018,44,5145910974.0,0,1,5421,54,19,5678517623.0,599.25,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,22.45995605375158,22.361468250617452,8.598035579260339,0.48033393381284384,1.6166141541955634,15.818589501100245
002510.SZ,2018,12,5764193128.0,0,1,2972,30,22,2226508845.0,106.2,天津市,429.27,0.09294849395485359,0.35997834716708765,0.25820579122696674,21.52370065532088,22.474931020421057,7.99699040583765,-0.27158184021636345,0.7621729045201083,6.334616640645286
002505.SZ,2018,43,13764425785.0,0,4,4123,58,21,13394820454.0,471.96,湖南省,8111.09,0.494261560406801,171.6916488222698,0.0028787746159887268,23.318133935896448,23.34535325908786,8.3243363327069,0.8806846629752432,2.412550925382961,17.693604082165095
002502.SZ,2018,44,2463870584.0,0,1,289,22,21,751752154.4,325.0,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,20.437917245675166,21.624999358511044,5.666426688112432,0.10704902527249782,1.1129888177219016,6.640947010668795
002500.SZ,2018,14,57244614023.0,1,1,2374,21,30,6851136626.0,982.09,山西省,3555.16,0.0002250250340350364,0.0014278829849893803,0.1575934697735123,22.647680406258473,24.770599396754257,7.772331575169614,-0.38821020543574747,0.6782697522890958,3.188800566185054
002497.SZ,2018,51,4740467139.0,0,4,3663,48,17,3066650043.0,300.88,四川省,9615.32,0.19489730970992125,2.9511811023622045,0.06604044379178228,21.843851611557735,22.27940152032906,8.206037762778815,0.075154667738488,1.078050877681897,9.82916985919004
002494.SZ,2018,13,2562789232.0,0,1,1145,27,18,501372545.9,56.76,河北省,8197.13,0.009567982940370595,0.03327266787997574,0.2875628421166921,20.032859987303045,21.66436204606587,7.0431599159883405,-0.8941670731147262,0.40894808067391863,3.2966177337386444
002493.SZ,2018,33,121000000000.0,0,1,7892,48,23,91424664355.0,317.75,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,25.23878112971452,25.519056382543152,8.973604867142505,1.2676951248930006,3.552654693086487,18.427801468725587
002490.SZ,2018,37,6607536593.0,0,1,2680,34,17,4452014810.0,136.88,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,22.216622596948966,22.611476742528026,7.893572073504902,0.3850489790566538,1.4696863035270464,11.563971990454618
002489.SZ,2018,33,6778748575.0,0,1,11666,29,17,4386103508.0,208.77,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,22.201707086298843,22.637058345903775,9.364433907313582,-0.2572122157125163,0.773204110292211,8.462775096319962
002488.SZ,2018,33,7278581125.0,0,1,2410,30,22,2708713301.0,190.97,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.71973956240742,22.708201779747366,7.787382026484701,-0.12382869941647634,0.8835311773266077,6.638387030978735
002486.SZ,2018,31,1111240612.0,0,1,1677,27,17,879139974.8,177.89,上海市,282.27,0.3669536259609594,4.853795688847235,0.07560137457044674,20.59445468620254,20.82874289661272,7.424761761823209,-0.005843376584269144,0.9941736627354746,10.603809867361207
002485.SZ,2018,37,3321537518.0,0,1,475,32,15,1720085166.0,65.06,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,21.26563964166222,21.923693620504796,6.163314804034641,0.5542731510199754,1.740675316776498,10.84883129794771
002484.SZ,2018,32,4056943699.0,0,1,2121,38,60,1960699029.0,99.48,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.39656689405423,22.123695743578743,7.659642954564682,-0.054116435254295325,0.9473217984255493,7.905057498818366
002483.SZ,2018,32,4545270849.0,0,1,1895,11,15,1960503137.0,396.34,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.396466979797395,22.23735315553955,7.546974117516527,-0.07335364569596514,0.9292721388168298,7.364247388031966
002480.SZ,2018,51,7070658787.0,1,4,1990,11,17,1960210582.0,376.5,四川省,9615.32,0.19489730970992125,2.9511811023622045,0.06604044379178228,21.396317744213516,22.679219493136195,7.595889917718538,-0.3506682394550005,0.7042173466357624,5.10084858764427
002479.SZ,2018,33,5845388479.0,0,1,1682,10,15,3010393479.0,138.0,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.825336631083836,22.488918893134898,7.427738840532894,0.25896579162255406,1.2955894840558964,9.435698655694951
002478.SZ,2018,32,6422603881.0,0,1,3309,46,29,5376126917.0,305.0,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,22.40523404796151,22.583089461360128,8.104401307921613,0.5023670967898335,1.6526285761880375,13.729485195216078
002476.SZ,2018,37,1052758581.0,0,1,530,48,22,449890702.4,107.72,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,19.924515227672096,20.7746797760061,6.272877006546167,-0.1647093426214905,0.8481401864684267,7.040025902006377
002472.SZ,2018,33,7923745727.0,0,1,4511,30,13,3150702031.0,243.72,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.870891131936922,22.793129876297638,8.414274137408396,-0.2830770843261421,0.7534617055332826,6.399894522774818
002469.SZ,2018,37,1694485514.0,0,1,460,47,24,523382474.0,86.88,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,20.075823062593305,21.250645000140373,6.131226489483141,-0.23103054743324236,0.7937152197022257,5.722325745820598
002466.SZ,2018,51,44633926793.0,0,4,1384,51,23,6244419975.0,383.95,四川省,9615.32,0.19489730970992125,2.9511811023622045,0.06604044379178228,22.554954097907853,24.521760097220117,7.232733136177615,-0.11162719096007478,0.8943776274194452,3.9464908159038314
002463.SZ,2018,32,6598046093.0,0,1,7580,38,26,5496885226.0,252.74,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,22.4274474462182,22.61003939563322,8.933268478636418,0.16377128568385046,1.1779448714253549,11.750254931196755
002460.SZ,2018,36,13520716752.0,0,3,4315,51,18,5003882888.0,196.53,江西省,5555.81,0.6184876732645644,235.0341997264022,0.0026314794782398964,22.333480025600146,23.327488920357208,8.36985260351753,-0.11254049030769409,0.8935611658094775,6.6481207883203295
002458.SZ,2018,37,2310623566.0,0,1,3220,56,21,1473118955.0,118.41,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,21.110647728124825,21.56078326704367,8.077136638538454,-0.18673931792960463,0.8296599856808138,8.673133565963857
002457.SZ,2018,64,2879871877.0,0,4,1623,12,19,1439705218.0,85.02,宁夏回族自治区,1164.57,0.0669860978730347,0.6066568162376546,0.11041843770662134,21.087704219856203,21.781011642951906,7.392031567514591,-0.05238822501014173,0.9489603851654612,8.06171590158914
002455.SZ,2018,32,2835077770.0,0,1,813,48,16,3027275935.0,86.98,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.830929020743486,21.76533520584864,6.70073110954781,0.9878101677949189,2.68534756844865,19.576493466644468
002454.SZ,2018,31,5901274220.0,0,1,3886,30,16,3687813118.0,242.04,上海市,282.27,0.3669536259609594,4.853795688847235,0.07560137457044674,22.028299468363347,22.498434134031555,8.265135629937385,0.10770001945642171,1.1137136028588688,9.785515667804265
002453.SZ,2018,32,2651136906.0,0,1,1485,41,19,2060728085.0,240.41,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.446325196623327,21.698254406073364,7.3031700512368,0.39133085164625303,1.4789477447732644,12.54922025923262
002448.SZ,2018,41,4143908542.0,0,4,4110,30,22,1596581575.0,116.0,河南省,14783.35,0.04196680725275394,0.10808819045793878,0.3882645002655014,21.19113066496157,22.144905271679352,8.32117830749028,-0.5473474576656212,0.5784822256770531,5.58579902574917
002445.SZ,2018,32,5150322729.0,0,1,980,22,15,970161050.0,302.0,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,20.692972646607927,22.362325215483878,6.887552571664617,-0.5748887426095663,0.5627674773650113,3.7354047545961153
002444.SZ,2018,33,9281397295.0,0,1,4862,11,17,5934673689.0,250.25,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,22.50407788270463,22.951277942991805,8.48920515487607,0.2269979658803667,1.2548273154688045,10.454754887494154
002443.SZ,2018,33,3756904995.0,0,1,1864,46,16,4807690077.0,226.22,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,22.29348257224312,22.04686131575511,7.530479995245536,0.9412370668331294,2.5631502460570412,21.13980752324847
002442.SZ,2018,13,2913300463.0,0,1,1525,48,14,3085736795.0,230.31,河北省,8197.13,0.009567982940370595,0.03327266787997574,0.2875628421166921,21.850056297230537,21.792552455158983,7.329749689041512,0.7291914286423022,2.073403435078081,17.320641003908516
002441.SZ,2018,44,5328474129.0,0,1,2640,6,18,8554837972.0,407.15,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,22.869762804543708,22.396330754400964,7.878534196140362,1.1694859970391942,3.2203369503233743,26.52895165204258
002440.SZ,2018,33,10070730136.0,0,1,5626,48,20,6464083530.0,220.0,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,22.589527080420822,23.032899047106042,8.635153989049803,0.20423772769528892,1.226589713144502,10.367944221623953
002438.SZ,2018,32,3296406246.0,0,1,1260,11,17,1087464010.0,120.65,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,20.80711422612661,21.916098695646028,7.138866999945524,-0.3060660894735223,0.7363379536602775,5.72609350711498
002436.SZ,2018,44,4730088602.0,0,1,4920,38,19,3473258603.0,508.09,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,21.968359068921007,22.277209771198702,8.501063809486354,0.07808468994506867,1.0812142227658827,10.551099028770656
002434.SZ,2018,33,9844723692.0,0,1,4901,30,15,4370751412.0,132.23,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,22.198200779098663,23.010201482823433,8.497194544909547,-0.11645017296742743,0.8900744456401821,7.329424350672252
002431.SZ,2018,41,17639421996.0,1,4,1394,13,25,5328805899.0,245.16,河南省,14783.35,0.04196680725275394,0.10808819045793878,0.3882645002655014,22.396393016066085,23.59340212032155,7.2399325913204695,0.26634125481807125,1.3051803817920171,7.097906706097214
002430.SZ,2018,33,11346821217.0,1,1,3960,11,16,7901217450.0,266.17,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,22.79028269214097,23.152203472660396,8.283999304248526,0.48188161623037473,1.6191180966519885,12.297496551086413
002428.SZ,2018,53,1911270181.0,0,4,1496,51,20,465043920.2,120.0,云南省,6890.77,0.12328810858583292,2.504569575471698,0.04922526800343067,19.957642411134326,21.371033874210006,7.310550158534422,-0.9102565571686911,0.40242096680464584,3.68801752080544
002425.SZ,2018,44,4787879550.0,0,1,604,39,24,744658323.7,268.98,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,20.428436045236765,22.2893534676841,6.403574197934815,-0.5954843987831016,0.5512954543315935,3.3379861705581555
002423.SZ,2018,41,3234273101.0,1,4,2404,18,14,1025559070.0,126.8,河南省,14783.35,0.04196680725275394,0.10808819045793878,0.3882645002655014,20.748503734987988,21.897070041350986,7.784889295655098,-0.6226266646906549,0.5365332920493332,4.853235387081975
002419.SZ,2018,44,16254625111.0,1,1,15249,23,34,19137953377.0,584.2,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,23.674939288152537,23.511643327440325,9.632269206115012,0.5962146762164586,1.8152345285780713,17.248742169403098
002416.SZ,2018,44,10247229235.0,0,1,2882,25,20,56807507067.0,486.61,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,24.762934320612807,23.0502731874516,7.966239776559467,2.646088971222726,14.098789903054039,102.01339335520156
002408.SZ,2018,37,11515656505.0,0,1,2145,47,16,27924062084.0,143.11,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,24.052754594372537,23.166973381620366,7.6708948313621175,1.9910713843826873,7.323375711054109,48.28293744857915
002407.SZ,2018,41,8158581885.0,0,4,5029,47,19,3912765880.0,165.39,河南省,14783.35,0.04196680725275394,0.10808819045793878,0.3882645002655014,22.08751034705326,22.822336202216498,8.522976436171964,-0.1286960135393409,0.8792412023465076,7.604028395177579
002406.SZ,2018,41,2805928653.0,0,4,1523,30,14,1719615145.0,92.92,河南省,14783.35,0.04196680725275394,0.10808819045793878,0.3882645002655014,21.26536634982838,21.75500039171753,7.328437352895162,0.16687182363294006,1.1816028020470895,9.95331502665573
002404.SZ,2018,33,3035439659.0,0,1,3237,27,19,3181203703.0,283.46,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.88052548507273,21.833622113898706,8.082402253926244,0.42238191344826426,1.5255910571789901,14.988943444896327
002400.SZ,2018,44,9228575560.0,1,1,2375,22,37,12114751070.0,465.32,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,23.217689643748333,22.945570546357573,7.772752716468742,1.2422631652332372,3.4634429453779654,24.569734413139834
002398.SZ,2018,35,3653054120.0,0,1,1669,49,14,2715699371.0,312.19,福建省,1577.31,0.3928270282950086,3261.1052631578946,0.00012045824853706627,21.722315352372146,22.018829399870178,7.419979923661835,0.43237407440840236,1.5409114228923388,12.474006917326102
002397.SZ,2018,43,3389896032.0,0,4,3797,27,37,2308092760.0,140.0,湖南省,8111.09,0.494261560406801,171.6916488222698,0.0028787746159887268,21.55968737542589,21.944065088841917,8.241966560231802,-0.029085432282990986,0.971333477685236,9.64877386541509
002395.SZ,2018,32,1302879607.0,0,1,761,48,16,1395654119.0,121.0,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.056629044828274,20.987842734043603,6.634633357861686,0.6928837901756371,1.9994732885997877,17.157928202606918
002394.SZ,2018,32,4248993575.0,0,1,8145,27,16,4168693636.0,330.59,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,22.150868546937104,22.169947985957442,9.005159521036145,0.11302128908124232,1.1196557691374924,12.57726786401593
002391.SZ,2018,32,4072542697.0,0,1,1915,48,17,3000795070.0,171.53,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.822143113835374,22.127533382608966,7.557472901614746,0.41177391512571937,1.5094931241842333,12.296496985172464
002386.SZ,2018,51,13980383470.0,1,4,3830,47,24,18123173259.0,95.84,四川省,9615.32,0.19489730970992125,2.9511811023622045,0.06604044379178228,23.620457246897583,23.360921003275738,8.250620082174692,1.2046566095400397,3.3356134635406276,23.97454952702557
002385.SZ,2018,11,18095720578.0,0,1,19030,56,24,19302066718.0,295.15,北京市,103.79,0.001637922728586569,0.01736465781409602,0.09432507948742652,23.683478010958382,23.61894131510901,9.853771960290196,0.45016024991010717,1.5685635275151442,15.295522794396032
002384.SZ,2018,32,31135656958.0,0,1,11907,38,20,19825420035.0,370.89,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,23.710230791380333,24.16161952535334,9.384881741451174,0.3567780838935102,1.428718778962694,11.051160151543655
002381.SZ,2018,33,2129023769.0,0,1,1158,48,17,1358141626.0,112.46,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.029383150777626,21.47892938719186,7.05444965813294,0.20542157822681695,1.2280426719016797,10.356346080379609
002378.SZ,2018,36,4004797921.0,0,3,3355,51,18,1869256046.0,174.0,江西省,5555.81,0.6184876732645644,235.0341997264022,0.0026314794782398964,21.348806352291387,22.1107589595146,8.118207049405783,-0.28530834153418105,0.7517824128354961,6.984902647018757
002374.SZ,2018,37,5635306363.0,0,1,2169,13,23,1247889350.0,81.53,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,20.944719441103977,22.452317350839596,7.682021510826875,-0.706265263118258,0.4934837922408914,3.83857852982711
002367.SZ,2018,32,5507651077.0,0,1,5060,11,21,3091835825.0,208.52,江苏省,7520.23,0.29450163093416026,0.9212798881844955,0.3196657549037729,21.852030869560743,22.4294040674039,8.52912176228151,-0.1383767800285245,0.8707705409800842,8.25645374709288
002363.SZ,2018,37,3444996306.0,0,1,2743,30,24,1900511876.0,58.8,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,21.365389095255928,21.960188669132794,7.916807490937603,-0.09735531311344126,0.9072335968646236,8.334996658953848
002361.SZ,2018,34,3385357647.0,0,3,1179,48,16,1937869068.0,176.9,安徽省,8771.11,0.2901297555269515,0.884869221728457,0.3278786835417638,21.384854787761164,21.94272539415481,7.072421900537371,0.28386828576886014,1.3282579687534453,10.113238684122923
002360.SZ,2018,14,1312072142.0,0,1,1949,48,17,896586128.0,48.4,山西省,3555.16,0.0002250250340350364,0.0014278829849893803,0.1575934697735123,20.614104917783635,20.994873512237106,7.575071699507561,-0.14533239237458062,0.8647348140772352,9.186027000116349
002357.SZ,2018,51,2611890712.0,0,4,3056,5,16,959999711.8,136.03,四川省,9615.32,0.19489730970992125,2.9511811023622045,0.06604044379178228,20.68244354221778,21.683340206750177,8.024862150286411,-0.6644015660647229,0.5145813785426325,5.166247363088515
002355.SZ,2018,37,4904749216.0,0,1,2747,30,19,1889691783.0,146.0,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,21.35967957494156,22.31346980042015,7.918264686095274,-0.3089855931573231,0.7341913473293061,6.22031373426023
002354.SZ,2018,21,8569918298.0,0,2,1782,39,15,2598811185.0,658.18,辽宁省,4207.11,0.11607968415373024,204.3347280334728,0.0005680859307220397,21.678319940870885,22.87152403602174,7.485491608030754,-0.13445561835239594,0.87419167608253,5.912031984725832
002353.SZ,2018,37,11916948534.0,0,1,3856,34,19,4596771207.0,231.0,山东省,11076.8,0.010276433627040301,0.02804668616440685,0.36640455727285864,22.248619982464497,23.201227470341383,8.257385655730436,-0.07718989842810942,0.9257140452720846,6.91095608916968
002348.SZ,2018,44,1860470314.0,0,1,1273,29,29,830248170.9,240.48,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,20.53723521514734,21.34409514969783,7.149131598557407,-0.24779198355068566,0.7805222878672092,6.9375538579276075
002347.SZ,2018,34,2223909186.0,0,3,988,11,17,746253238.9,166.07,安徽省,8771.11,0.2901297555269515,0.884869221728457,0.3278786835417638,20.430575562896173,21.52253237886794,6.895682697747868,-0.3526146326459152,0.7028479958671617,5.66050561763453
002343.SZ,2018,33,3250351177.0,1,1,216,22,20,1435030474.0,132.0,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.084451922169443,21.902028881912134,5.375278407684165,0.713820819855389,2.0417776385383615,10.728657789902515
002342.SZ,2018,13,3995629241.0,0,1,3033,11,14,1685140075.0,98.8,河北省,8197.13,0.009567982940370595,0.03327266787997574,0.2875628421166921,21.245114527859382,22.108466910895622,8.017307507688582,-0.3456527378483898,0.7077582220798238,6.429531285901156
002338.SZ,2018,22,988317380.9,0,2,1158,38,17,384765405.5,144.89,吉林省,6080.89,0.13808998353859386,699.7583333333334,0.00019733953418002954,19.768144370167573,20.711514439855737,7.05444965813294,-0.6098239208602649,0.5434465502515832,5.470711615690655
002337.SZ,2018,12,1526630716.0,0,1,829,11,23,450080247.4,171.73,天津市,429.27,0.09294849395485359,0.35997834716708765,0.25820579122696674,19.924936452385726,21.14632899765551,6.720220155135295,-0.56655420211254,0.5674774863108073,4.787753308291307
002336.SZ,2018,44,4667963887.0,1,1,15164,58,22,8130921066.0,299.96,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,22.81894004633997,22.263988815051164,9.626679476636225,0.46763385809845914,1.5962128552698391,20.251667442710335
002334.SZ,2018,44,3410753492.0,0,1,2949,7,16,2228061114.0,246.0,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,21.5243975886173,21.950199069228475,7.989221408815276,0.03730503453416745,1.0380096013269136,9.717881523084053
002328.SZ,2018,31,3944372513.0,0,1,2873,30,21,4081121546.0,438.8,上海市,282.27,0.3669536259609594,4.853795688847235,0.07560137457044674,22.12963767631299,22.095555719784436,7.96311205897929,0.5689413360936726,1.76639604148973,15.8966751620774
002327.SZ,2018,44,4572001860.0,0,1,5854,27,24,2918494283.0,250.41,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,21.794333663723215,22.24321698970304,8.674880467251832,-0.14856400622411225,0.8619448355705367,8.822469670091456
002326.SZ,2018,33,6648302171.0,0,1,2752,44,19,3295273793.0,79.34,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,21.91575509492377,22.617627346384776,7.920083199053234,0.06956752864266136,1.0720444524672492,8.474069286305795
002324.SZ,2018,31,3917905218.0,0,1,1372,48,19,3665524127.0,194.36,上海市,282.27,0.3669536259609594,4.853795688847235,0.07560137457044674,22.022237170791495,22.088822964751948,7.22402480828583,0.773215485759513,2.16672212868291,16.511921765158
002319.SZ,2018,44,957886287.7,0,1,441,48,22,487438097.3,283.4,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,20.00467386044211,20.680239631290853,6.089044875446846,0.04688358695039341,1.048000001102017,8.52620444718113
002318.SZ,2018,33,5182108726.0,0,1,2704,46,14,4063057118.0,205.2,浙江省,1978.68,0.3290425940526007,7.627343017806936,0.04313987102512786,22.125201511938346,22.368477900340554,7.902487437162855,0.4311374359835405,1.539007050370292,12.829174716131734
002316.SZ,2018,44,3164587743.0,0,1,1002,18,19,3921517862.0,396.61,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,22.089744625496333,21.87528862908233,6.90975328164481,1.0956863960829626,2.991235151000784,22.29369685116308
002314.SZ,2018,44,31523668790.0,1,1,3494,17,17,7051678631.0,661.37,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,22.676531529116346,24.174004490784473,8.158802490694002,-0.1735696846059227,0.8406585681597005,4.922442086473101
002312.SZ,2018,51,3550808808.0,0,4,10221,48,21,716895600.6,179.37,四川省,9615.32,0.19489730970992125,2.9511811023622045,0.06604044379178228,20.39044078210459,21.990441247723123,9.232199706329077,-1.6376251198836398,0.19444126909870804,2.4003589003106085
002311.SZ,2018,44,17365663861.0,0,1,15138,56,14,42156628800.0,756.58,广东省,4279.36,0.41767694234651914,4255.690476190476,9.814551708666718e-05,24.46465777593305,23.577760752241826,9.624963417869113,1.350550342196783,3.8595490190064794,36.05801019525872
002310.SZ,2018,11,42092629182.0,1,1,6129,10,26,13293159247.0,410.0,北京市,103.79,0.001637922728586569,0.01736465781409602,0.09432507948742652,23.3105153975239,24.463138483494312,8.720786883485731,0.05836538079729259,1.0601022659665722,6.593052907942045
002307.SZ,2018,65,22857921631.0,1,4,4250,13,17,10252718032.0,86.25,新疆维吾尔自治区,6068.89,0.012916694815691172,0.07599833247695037,0.16996023984616626,23.050808681232116,23.85256357390076,8.354674261918463,0.3059545127244565,1.3579205370374055,8.93422710588969
002306.SZ,2018,11,91276494.25,0,1,532,32,19,81650743.98,224.24,北京市,103.79,0.001637922728586569,0.01736465781409602,0.09432507948742652,18.217961489157975,18.329403856229273,6.2766434893416445,-0.4517272395755807,0.6365277656324727,9.341043159202078
002305.SZ,2018,42,23964792025.0,1,4,725,17,20,4030943830.0,471.12,湖北省,7952.9,0.30064504771844236,2.1638792354474368,0.13893799746004604,22.11726638647679,23.89985159123952,6.586171654854675,0.08134875635953165,1.0847491437672534,4.767856088902965
